"INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
3206,1991,"MD0160400","Montgomery County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",29-OCT-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Black or African American","Society/Public","S","S"
3207,1991,"MD0160400","Montgomery County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",09-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Protestant","Religious Organization","S","S"
3208,1991,"MD0160400","Montgomery County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",13-AUG-91,,,1,,,"White","",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Jewish","Individual","S","S"
3209,1991,"MD0160400","Montgomery County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",21-SEP-91,,,1,,,"White","",1,"Destruction/Damage/Vandalism of Property",1,"Specialty Store","Anti-Gay (Male)","Individual","S","S"
609,1991,"MD0171400","Greenbelt","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",18-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Protestant","Religious Organization","S","S"
610,1991,"MD0171400","Greenbelt","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",17-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Asian","Individual","S","S"
3210,1991,"MD0171400","Greenbelt","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",07-NOV-91,,,1,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
3211,1991,"MD0171400","Greenbelt","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",18-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Protestant","Religious Organization","S","S"
611,1991,"MD0171700","Laurel","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",06-SEP-91,,,1,,,"White","",1,"Aggravated Assault",1,"Parking/Drop Lot/Garage","Anti-Black or African American","Individual","S","S"
3212,1991,"MD0171700","Laurel","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",10-AUG-91,,,0,,,"Unknown","",1,"Simple Assault",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
3213,1991,"MD0171700","Laurel","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",07-SEP-91,,,1,,,"White","",1,"Aggravated Assault",1,"Parking/Drop Lot/Garage","Anti-Black or African American","Individual","S","S"
612,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",14-MAR-91,,,3,,,"Black or African American","",1,"Intimidation",1,"School/College","Anti-Protestant","Individual","S","S"
613,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",12-MAY-91,,,10,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
614,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",19-JUN-91,,,2,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
615,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",30-JUL-91,,,0,,,"Unknown","",3,"Destruction/Damage/Vandalism of Property",0,"Restaurant","Anti-Jewish","Business","S","S"
616,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",10-OCT-91,,,35,,,"Black or African American","",10,"Simple Assault",10,"School/College","Anti-White","Individual","S","S"
617,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",03-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-White","Individual","S","S"
3214,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",27-JAN-91,,,2,,,"White","",3,"Destruction/Damage/Vandalism of Property;Intimidation",2,"Residence/Home","Anti-Asian","Individual","M","S"
3215,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",20-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
3216,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",17-JUN-91,,,1,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
3217,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",14-JUL-91,,,5,,,"Multiple","",1,"Robbery",1,"Field/Woods","Anti-Gay (Male)","Individual","S","S"
3218,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",30-JUL-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Jewish","Business","S","S"
3219,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",30-AUG-91,,,2,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
3220,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",17-OCT-91,,,0,,,"Unknown","",1,"Arson",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
3221,1991,"MD0172100","Prince George's County Police Department","","County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",03-AUG-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
618,1991,"MD0172500","University of Maryland:","College Park","University or College","MD","Maryland","South Atlantic","South","7","Cities under 2,500",14-OCT-91,,,0,,,"Unknown","",2,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Jewish","Society/Public","S","S"
3222,1991,"MD0172500","University of Maryland:","College Park","University or College","MD","Maryland","South Atlantic","South","7","Cities under 2,500",15-JAN-91,,,0,,,"Unknown","",1,"Intimidation",1,"School/College","Anti-Jewish","Individual","S","S"
3223,1991,"MD0172700","Maryland-National Capital Park Police:","Prince George's County","Other","MD","Maryland","South Atlantic","South","7","Cities under 2,500",22-FEB-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Black or African American","Government","S","S"
3224,1991,"MD0210100","Easton","","City","MD","Maryland","South Atlantic","South","6","Cities from 2,500 thru 9,999",15-NOV-91,,,1,,,"White","",1,"Intimidation",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
619,1991,"MD0220300","Hagerstown","","City","MD","Maryland","South Atlantic","South","4","Cities from 25,000 thru 49,999",26-MAY-91,,,4,,,"Black or African American","",2,"Aggravated Assault;Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","M","S"
3225,1991,"MD0230300","Salisbury","","City","MD","Maryland","South Atlantic","South","5","Cities from 10,000 thru 24,999",06-JUN-91,,,1,,,"Black or African American","",1,"Simple Assault",1,"School/College","Anti-White","Individual","S","S"
620,1991,"MD0240200","Ocean City","","City","MD","Maryland","South Atlantic","South","6","Cities from 2,500 thru 9,999",01-JAN-91,,,7,,,"Black or African American","",2,"Aggravated Assault",2,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
3226,1991,"MD0240200","Ocean City","","City","MD","Maryland","South Atlantic","South","6","Cities from 2,500 thru 9,999",27-MAY-91,,,6,,,"Black or African American","",3,"Simple Assault",3,"Hotel/Motel/Etc.","Anti-White","Individual","S","S"
3227,1991,"MD0240200","Ocean City","","City","MD","Maryland","South Atlantic","South","6","Cities from 2,500 thru 9,999",03-SEP-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Residence/Home","Anti-Multiple Races, Group","Individual","S","S"
621,1991,"MD302SP00","State Police:","Anne Arundel County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",29-JUL-91,,,4,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
622,1991,"MD306SP00","State Police:","Carroll County","State Police","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",27-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Parking/Drop Lot/Garage","Anti-Jewish","Individual","S","S"
623,1991,"MD306SP00","State Police:","Carroll County","State Police","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",16-MAY-91,,,0,,,"Unknown","",1,"Arson",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
624,1991,"MD306SP00","State Police:","Carroll County","State Police","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over",02-SEP-91,,,0,,,"Unknown","",1,"Arson",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Society/Public","S","S"
625,1991,"MD307SP00","State Police:","Cecil County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",23-MAR-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
626,1991,"MD307SP00","State Police:","Cecil County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",13-JUL-91,,,4,,,"Black or African American","",2,"Aggravated Assault;Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-White","Individual","M","S"
627,1991,"MD307SP00","State Police:","Cecil County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",07-SEP-91,,,2,,,"Black or African American","",2,"Destruction/Damage/Vandalism of Property;Simple Assault",2,"Parking/Drop Lot/Garage","Anti-White","Individual","M","S"
628,1991,"MD308SP00","State Police:","Charles County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",16-JAN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Other/Unknown","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
629,1991,"MD310SP00","State Police:","Frederick County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",17-MAR-91,,,2,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
630,1991,"MD310SP00","State Police:","Frederick County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",06-APR-91,,,1,,,"White","",1,"Intimidation",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
631,1991,"MD312SP00","State Police:","Harford County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",13-JUL-91,,,1,,,"White","",1,"Aggravated Assault",1,"Restaurant","Anti-Black or African American","Individual","S","S"
632,1991,"MD312SP00","State Police:","Harford County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",07-JUL-91,,,2,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
633,1991,"MD317SP00","State Police:","Queen Anne's County","State Police","MD","Maryland","South Atlantic","South","9D","MSA counties under 10,000",29-JAN-91,,,0,,,"Unknown","",1,"Intimidation",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
634,1991,"MD322SP00","State Police:","Wicomico County","State Police","MD","Maryland","South Atlantic","South","8D","Non-MSA counties under 10,000",18-AUG-91,,,2,,,"White","",1,"Murder and Nonnegligent Manslaughter",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Gay (Male)","Individual","S","S"
635,1991,"MD323SP00","State Police:","Worcester County","State Police","MD","Maryland","South Atlantic","South","8D","Non-MSA counties under 10,000",01-AUG-91,,,1,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
407,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",17-JAN-91,,,0,,,"Unknown","",1,"Intimidation",1,"School/College","Anti-Jewish","Individual","S","S"
408,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",09-JAN-91,,,0,,,"Unknown","",2,"Arson;Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Jewish","Individual","M","S"
409,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",21-JAN-91,,,0,,,"Unknown","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
410,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",22-JAN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Jewish","Religious Organization","S","S"
411,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",23-JAN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Black or African American","Government","S","S"
412,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",24-JAN-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
413,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",25-JAN-91,,,5,,,"White","",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
414,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",28-JAN-91,,,1,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Arab","Individual","S","S"
415,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",07-FEB-91,,,1,,,"Unknown","",1,"Intimidation",1,"Government/Public Building","Anti-White","Individual","S","S"
416,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",12-FEB-91,,,7,,,"White","",5,"Intimidation",5,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
417,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",12-MAR-91,,,1,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
418,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",14-APR-91,,,3,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
419,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",18-APR-91,,,2,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
420,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",08-MAY-91,,,8,,,"Black or African American","",1,"Simple Assault",1,"Service/Gas Station","Anti-White","Individual","S","S"
421,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",15-MAY-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
422,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",28-MAY-91,,,3,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
423,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",21-JUN-91,,,6,,,"White","",1,"Simple Assault",1,"Bar/Nightclub","Anti-Gay (Male)","Individual","S","S"
424,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",19-JUL-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Black or African American","Business","S","S"
425,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",03-AUG-91,,,1,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Multiple Races, Group","Individual","S","S"
426,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",03-SEP-91,,,9,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
427,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",06-SEP-91,,,0,,,"Unknown","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
428,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",26-SEP-91,,,8,,,"White","",2,"Simple Assault",2,"School/College","Anti-Black or African American","Individual","S","S"
429,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",09-OCT-91,,,2,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
430,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",12-OCT-91,,,1,,,"White","",4,"Intimidation",4,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
431,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",24-OCT-91,,,10,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
432,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",31-OCT-91,,,3,,,"Black or African American","",2,"Aggravated Assault",2,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
433,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",07-DEC-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Bar/Nightclub","Anti-Other Race/Ethnicity/Ancestry","Individual","S","S"
434,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",18-APR-91,,,0,,,"Unknown","",2,"Intimidation",2,"Residence/Home","Anti-Black or African American","Individual","S","S"
435,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",01-OCT-91,,,2,,,"Black or African American","",1,"Simple Assault",1,"School/College","Anti-White","Individual","S","S"
436,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",25-OCT-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Other/Unknown","Anti-White","Individual","S","S"
437,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",09-SEP-91,,,1,,,"Black or African American","",1,"Simple Assault",1,"School/College","Anti-White","Individual","S","S"
2793,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",22-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Jewish","Religious Organization","S","S"
2794,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",26-SEP-91,,,0,,,"Unknown","",1,"Burglary/Breaking & Entering",0,"Church/Synagogue/Temple/Mosque","Anti-Black or African American","Religious Organization","S","S"
2795,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",06-OCT-91,,,10,,,"Black or African American","",1,"Aggravated Assault",1,"Grocery/Supermarket","Anti-White","Individual","S","S"
2796,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",12-OCT-91,,,4,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2797,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",19-OCT-91,,,12,,,"White","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2798,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",24-OCT-91,,,3,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
2799,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",24-OCT-91,,,1,,,"Multiple","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Multiple Races, Group","Individual","S","S"
2800,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",04-NOV-91,,,9,,,"Black or African American","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
2801,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",20-NOV-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-White","Individual","S","S"
2802,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",17-NOV-91,,,4,,,"White","",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2803,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",11-AUG-91,,,9,,,"Black or African American","",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-White","Individual","S","S"
2804,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",30-SEP-91,,,11,,,"Black or African American","",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
2805,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",04-OCT-91,,,3,,,"Black or African American","",1,"Simple Assault",1,"School/College","Anti-White","Individual","S","S"
2806,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",28-FEB-91,,,1,,,"White","",2,"Destruction/Damage/Vandalism of Property;Not Specified",0,"School/College","Anti-Black or African American","Government","M","S"
2807,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",10-SEP-91,,,1,,,"Black or African American","",1,"Aggravated Assault",1,"School/College","Anti-White","Individual","S","S"
2808,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",27-SEP-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Black or African American","Society/Public","S","S"
2990,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",29-JAN-91,,,5,,,"Black or African American","",3,"Aggravated Assault",3,"Highway/Road/Alley/Street/Sidewalk","Anti-Multiple Races, Group","Individual","S","S"
2991,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",02-FEB-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",0,"Government/Public Building","Anti-Black or African American","Government","S","S"
2992,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",13-FEB-91,,,0,,,"Unknown","",1,"Intimidation",1,"Commercial/Office Building","Anti-White","Individual","S","S"
2993,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",17-FEB-91,,,1,,,"White","",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2994,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",02-APR-91,,,1,,,"Black or African American","",1,"Intimidation",1,"Liquor Store","Anti-Asian","Individual","S","S"
2995,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",17-APR-91,,,0,,,"Unknown","",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Black or African American","Individual","S","S"
2996,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",19-APR-91,,,2,,,"White","",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2997,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",23-APR-91,,,0,,,"Unknown","",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American","Individual","S","S"
2998,1991,"MDBPD0000","Baltimore","","City","MD","Maryland","South Atlantic","South","1B","Cities from 500,000 thru 999,999",11-MAY-91,,,3,,,"White","",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-White","Individual","S","S"
